timestamp,close,high,low,open,volume
2024-09-05,567.9299926757812,573.3900146484375,562.530029296875,570.75,1573600
2024-09-06,563.4099731445312,573.3099975585938,558.0,570.9000244140625,2096800
2024-09-09,569.8800048828125,574.5700073242188,564.4400024414062,567.6900024414062,1997100
2024-09-10,574.47998046875,577.7999877929688,567.1400146484375,576.75,2030100
2024-09-11,580.3800048828125,581.239990234375,559.3499755859375,573.010009765625,2681000
2024-09-12,586.5499877929688,587.75,572.97998046875,581.4500122070312,5506600
2024-09-13,536.8699951171875,540.27001953125,526.5999755859375,532.5700073242188,10423500
2024-09-16,521.5,537.6900024414062,521.260009765625,537.4000244140625,5248200
2024-09-17,515.030029296875,527.0999755859375,514.5800170898438,524.2899780273438,5164100
2024-09-18,508.1300048828125,517.5800170898438,506.489990234375,517.010009765625,3997300
2024-09-19,526.4400024414062,527.47998046875,518.02001953125,518.8099975585938,3582500
2024-09-20,522.2999877929688,528.6300048828125,515.719970703125,526.4400024414062,6100700
2024-09-23,527.8699951171875,532.0,524.9600219726562,525.7100219726562,2107000
2024-09-24,524.0700073242188,530.2999877929688,521.7100219726562,527.719970703125,2842100
2024-09-25,517.9000244140625,526.1799926757812,516.239990234375,526.02001953125,3211600
2024-09-26,515.3800048828125,521.3599853515625,512.1099853515625,520.510009765625,3282400
2024-09-27,515.47998046875,516.6799926757812,512.2999877929688,516.52001953125,2718300
2024-09-30,517.780029296875,518.469970703125,511.739990234375,513.8300170898438,2587000
2024-10-01,502.79998779296875,519.0,502.5,517.4500122070312,3730000
2024-10-02,505.80999755859375,510.19000244140625,502.82000732421875,503.8699951171875,1981600
2024-10-03,503.79998779296875,509.80999755859375,498.5899963378906,501.0199890136719,1921600
2024-10-04,507.2200012207031,508.55999755859375,503.5899963378906,507.2900085449219,1949300
2024-10-07,487.29998779296875,504.8699951171875,486.3999938964844,503.9599914550781,4870500
2024-10-08,496.239990234375,500.0,486.3999938964844,492.45001220703125,3551600
2024-10-09,494.0799865722656,495.8800048828125,492.32000732421875,495.8800048828125,2869400
2024-10-10,503.57000732421875,506.45001220703125,489.3500061035156,490.5400085449219,2775100
2024-10-11,495.4200134277344,507.9800109863281,494.8999938964844,504.7799987792969,2992400
2024-10-14,509.6499938964844,514.260009765625,500.4100036621094,501.79998779296875,3411500
2024-10-15,508.0299987792969,517.77001953125,506.79998779296875,513.8200073242188,3605700
2024-10-16,502.5400085449219,506.8399963378906,500.25,506.3900146484375,1859100
2024-10-17,496.8299865722656,507.5,495.2300109863281,506.510009765625,2769200
2024-10-18,494.8999938964844,499.0,491.04998779296875,491.2900085449219,2011100
2024-10-21,497.7099914550781,500.6499938964844,492.9599914550781,494.6000061035156,1679700
2024-10-22,493.1099853515625,497.3399963378906,488.3599853515625,496.42999267578125,2388700
2024-10-23,485.0299987792969,493.8299865722656,483.3900146484375,492.0,2021300
2024-10-24,482.8699951171875,488.4700012207031,480.05999755859375,486.6300048828125,2100300
2024-10-25,483.7200012207031,488.3399963378906,482.5199890136719,483.4200134277344,2426800
2024-10-28,481.0400085449219,488.489990234375,480.4800109863281,487.6499938964844,2302300
2024-10-29,485.3900146484375,487.55999755859375,479.3299865722656,481.9200134277344,2089500
2024-10-30,486.67999267578125,492.20001220703125,482.239990234375,482.239990234375,2728600
2024-10-31,478.0799865722656,486.04998779296875,477.3800048828125,486.0,2978700
2024-11-01,482.79998779296875,485.1600036621094,475.04998779296875,475.4100036621094,2851600
2024-11-04,481.3500061035156,483.760009765625,477.3699951171875,479.0299987792969,1954900
2024-11-05,486.4200134277344,486.6600036621094,480.4700012207031,483.0899963378906,1588100
2024-11-06,504.8299865722656,506.2099914550781,492.92999267578125,492.92999267578125,2969900
2024-11-07,500.9200134277344,510.6600036621094,495.29998779296875,510.6600036621094,2640300
2024-11-08,494.67999267578125,505.0,493.69000244140625,503.8299865722656,2856900
2024-11-11,504.4800109863281,507.7200012207031,493.6000061035156,493.6000061035156,3536600
2024-11-12,526.4199829101562,528.9099731445312,504.2699890136719,504.3900146484375,4125300
2024-11-13,532.5,539.9199829101562,520.5900268554688,523.7899780273438,3470200
2024-11-14,529.8699951171875,534.6400146484375,523.4600219726562,530.5499877929688,3098800
2024-11-15,503.3699951171875,524.5,498.80999755859375,520.2999877929688,4612400
2024-11-18,499.510009765625,505.510009765625,497.69000244140625,505.0,2259000
2024-11-19,499.6099853515625,502.4100036621094,495.4599914550781,496.0,1961700
2024-11-20,499.5,506.3599853515625,494.6099853515625,505.4100036621094,1874900
2024-11-21,504.44000244140625,508.57000732421875,493.1000061035156,502.1000061035156,2002100
2024-11-22,512.1500244140625,513.3699951171875,502.5,502.5,2287200
2024-11-25,518.72998046875,523.2100219726562,513.1900024414062,519.0900268554688,3320000
2024-11-26,525.2999877929688,525.760009765625,516.3599853515625,519.9500122070312,2415700
2024-11-27,513.6799926757812,525.8800048828125,508.7200012207031,523.2100219726562,2324200
2024-11-29,515.9299926757812,517.6500244140625,513.5800170898438,517.6500244140625,1450200
2024-12-02,516.2000122070312,518.77001953125,511.5299987792969,512.8499755859375,2006900
2024-12-03,516.260009765625,516.780029296875,504.510009765625,511.0400085449219,2119300
2024-12-04,536.489990234375,541.77001953125,521.010009765625,523.02001953125,3307000
