timestamp,close,high,low,open,volume
2024-09-05,35.720001220703125,37.790000915527344,35.481998443603516,36.439998626708984,4876400
2024-09-06,34.400001525878906,36.845001220703125,33.77000045776367,36.290000915527344,6141700
2024-09-09,35.189998626708984,36.09000015258789,34.54999923706055,34.86800003051758,4102100
2024-09-10,33.65999984741211,35.2599983215332,31.920000076293945,35.04999923706055,6608400
2024-09-11,35.13999938964844,35.29999923706055,32.810001373291016,33.5,4728800
2024-09-12,36.09000015258789,37.22999954223633,34.75,35.13999938964844,5006800
2024-09-13,38.029998779296875,38.119998931884766,36.29999923706055,36.470001220703125,5833200
2024-09-16,35.119998931884766,36.779998779296875,32.7400016784668,34.41999816894531,17769800
2024-09-17,37.689998626708984,38.36800003051758,34.599998474121094,35.2400016784668,14279500
2024-09-18,38.310001373291016,40.380001068115234,36.89500045776367,37.380001068115234,11575700
2024-09-19,40.0,41.4900016784668,38.369998931884766,40.34000015258789,10618400
2024-09-20,39.7400016784668,40.79999923706055,39.02799987792969,39.9900016784668,7024100
2024-09-23,38.529998779296875,40.34000015258789,38.11000061035156,40.0,5796000
2024-09-24,37.63999938964844,38.63999938964844,36.13999938964844,38.439998626708984,6558400
2024-09-25,39.54999923706055,41.70000076293945,38.611000061035156,38.75,11813900
2024-09-26,40.88999938964844,41.2400016784668,38.2140007019043,40.119998931884766,8443400
2024-09-27,40.849998474121094,42.54999923706055,39.720001220703125,41.709999084472656,6802300
2024-09-30,40.0099983215332,41.70000076293945,39.599998474121094,40.31999969482422,4445100
2024-10-01,37.779998779296875,40.34000015258789,37.650001525878906,40.34000015258789,5213200
2024-10-02,38.939998626708984,39.380001068115234,37.40999984741211,37.619998931884766,4641600
2024-10-03,38.939998626708984,39.290000915527344,37.459999084472656,38.470001220703125,3760700
2024-10-04,41.29999923706055,41.5,37.970001220703125,39.900001525878906,7917800
2024-10-07,41.02000045776367,42.41999816894531,40.27000045776367,41.279998779296875,6121000
2024-10-08,42.88999938964844,43.194000244140625,40.58000183105469,40.689998626708984,6913300
2024-10-09,43.029998779296875,43.63999938964844,42.029998779296875,42.970001220703125,5151100
2024-10-10,43.18000030517578,44.5099983215332,41.709999084472656,42.459999084472656,5360700
2024-10-11,47.02000045776367,47.349998474121094,42.70000076293945,42.90999984741211,8278300
2024-10-14,54.06999969482422,56.08000183105469,48.540000915527344,48.689998626708984,20097200
2024-10-15,52.90999984741211,57.400001525878906,52.88999938964844,54.0,12481400
2024-10-16,54.380001068115234,54.970001220703125,50.4739990234375,52.88999938964844,7322500
2024-10-17,52.04999923706055,54.36000061035156,49.689998626708984,54.099998474121094,6905000
2024-10-18,53.130001068115234,54.29999923706055,51.65999984741211,52.709999084472656,6312000
2024-10-21,52.540000915527344,54.43000030517578,51.599998474121094,53.810001373291016,5419700
2024-10-22,51.959999084472656,53.92499923706055,51.470001220703125,52.2400016784668,4576200
2024-10-23,49.75,52.79999923706055,49.0099983215332,51.5,5246700
2024-10-24,51.09000015258789,54.470001220703125,50.310001373291016,51.400001525878906,7154200
2024-10-25,50.58000183105469,52.5,50.540000915527344,51.2599983215332,4281500
2024-10-28,51.97999954223633,53.599998474121094,50.79999923706055,51.70000076293945,5378900
2024-10-29,50.41999816894531,51.63999938964844,48.08000183105469,51.189998626708984,6514600
2024-10-30,51.130001068115234,53.150001525878906,49.900001525878906,49.9900016784668,4680500
2024-10-31,48.68000030517578,51.060001373291016,48.650001525878906,50.69499969482422,3463900
2024-11-01,48.47999954223633,50.0,47.619998931884766,49.099998474121094,3719200
2024-11-04,47.2400016784668,49.599998474121094,47.08000183105469,48.65999984741211,3009200
2024-11-05,50.599998474121094,52.0,48.029998779296875,48.2599983215332,6668200
2024-11-06,53.97999954223633,54.47999954223633,51.90999984741211,53.689998626708984,7246200
2024-11-07,55.470001220703125,57.27000045776367,53.40999984741211,54.25,12705500
2024-11-08,81.0,82.25,64.58999633789062,65.2699966430664,39961500
2024-11-11,77.4800033569336,86.06999969482422,76.62999725341797,79.38999938964844,16474200
2024-11-12,69.43000030517578,72.3499984741211,65.1500015258789,71.0999984741211,19378400
2024-11-13,67.80000305175781,72.77899932861328,67.38400268554688,70.20999908447266,11270200
2024-11-14,67.38500213623047,68.43000030517578,65.70999908447266,68.2300033569336,5727600
2024-11-15,68.36000061035156,69.6500015258789,64.5999984741211,67.68000030517578,6473200
2024-11-18,68.2699966430664,73.94000244140625,67.5,68.55999755859375,7773300
2024-11-19,71.11000061035156,71.5,67.18000030517578,67.5199966430664,5299900
